rodada,posicao_ebt,nota,dt_inicio_avaliacao,dt_fim_avaliacao,uf,municipio,cod_ibge,populacao,normativo_lai,dt_normativo_lai,respondeu_pergunta_2,respondeu_pergunta_3,respondeu_pergunta_4,pontos_resposta_perguntas,pontos_transp_passiva,total_pontos,nota_1
3,1622,1.52,21/07/2016,07/10/2016,MT,Cocalinho,5103106,5530,744,08/07/2015,,,,0,0,550,1.52
3,1623,1.39,29/06/2016,20/09/2016,TO,Miracema do Tocantins,1713205,19634,,,,,,0,500,500,1.39
3,1623,1.39,16/07/2016,05/10/2016,AL,Novo Lino,2705606,12643,,,,,,0,500,500,1.39
3,1623,1.39,15/07/2016,24/11/2016,AC,Manoel Urbano,1200344,8641,,,,,,0,500,500,1.39
3,1623,1.39,29/06/2016,04/01/2017,PR,Nova Aliança do Ivaí,4116505,1518,,,,,,0,500,500,1.39
3,1627,1.38,25/07/2016,20/11/2016,GO,Joviânia,5212105,7422,,,,,,0,500,500,1.38
3,1627,1.38,19/07/2016,20/09/2016,GO,Caldas Novas,5204508,81477,,,,,,0,500,500,1.38
3,1627,1.38,17/07/2016,20/09/2016,GO,Campestre de Goiás,5204607,3581,,,,,,0,500,500,1.38
3,1627,1.38,19/07/2016,20/09/2016,GO,Cocalzinho de Goiás,5205513,19115,,,,,,0,500,500,1.38
3,1627,1.38,19/07/2016,04/01/2017,GO,Cezarina,5205455,8210,,,,,,0,500,500,1.38
3,1627,1.38,13/07/2016,06/10/2016,GO,Alexânia,5200308,26135,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,04/01/2017,GO,Bom Jesus de Goiás,5203500,23257,,,,,,0,500,500,1.38
3,1627,1.38,12/08/2016,22/09/2016,CE,Abaiara,2300101,11357,,,,,,0,500,500,1.38
3,1627,1.38,03/08/2016,19/11/2016,CE,Cruz,2304251,23677,,,,,,0,500,500,1.38
3,1627,1.38,01/08/2016,12/12/2016,ES,Mucurici,3203601,5885,,,,,,0,500,500,1.38
3,1627,1.38,01/08/2016,26/09/2016,MA,Passagem Franca,2107902,18549,,,,,,0,500,500,1.38
3,1627,1.38,29/07/2016,20/11/2016,MA,Montes Altos,2107001,9026,,,,,,0,500,500,1.38
3,1627,1.38,25/07/2016,28/09/2016,MA,São Francisco do Maranhão,2110906,11966,,,,,,0,500,500,1.38
3,1627,1.38,04/07/2016,21/11/2016,MG,Abadia dos Dourados,3100104,7015,,,,,,0,500,500,1.38
3,1627,1.38,13/07/2016,26/09/2016,MG,Arinos,3104502,18221,,,,,,0,500,500,1.38
3,1627,1.38,18/07/2016,07/11/2016,RS,Pantano Grande,4313953,9932,,,,,,0,500,500,1.38
3,1627,1.38,25/07/2016,07/11/2016,RS,Rosário do Sul,4316402,40773,,,,,,0,500,500,1.38
3,1627,1.38,13/07/2016,16/09/2016,MG,Buritis,3109303,24351,,,,,,0,500,500,1.38
3,1627,1.38,06/07/2016,15/09/2016,MG,Brasília de Minas,3108602,32564,,,,,,0,500,500,1.38
3,1627,1.38,22/08/2016,16/11/2016,RN,Poço Branco,2410108,15139,,,,,,0,500,500,1.38
3,1627,1.38,23/08/2016,02/01/2017,RN,São Gonçalo do Amarante,2412005,98260,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,03/10/2016,AP,Pracuúba,1600550,4531,,,,,,0,500,500,1.38
3,1627,1.38,30/06/2016,19/09/2016,RS,Três Arroios,4321634,2873,,,,,,0,500,500,1.38
3,1627,1.38,07/07/2016,24/11/2016,SP,Francisco Morato,3516309,168243,,,,,,0,500,500,1.38
3,1627,1.38,05/07/2016,24/11/2016,SP,Estiva Gerbi,3557303,10873,,,,,,0,500,500,1.38
3,1627,1.38,29/06/2016,24/11/2016,SP,Conchal,3512209,27132,,,,,,0,500,500,1.38
3,1627,1.38,18/07/2016,24/11/2016,SP,Leme,3526704,99388,,,,,,0,500,500,1.38
3,1627,1.38,15/07/2016,24/11/2016,SP,Ituverava,3524105,40994,,,,,,0,500,500,1.38
3,1627,1.38,13/07/2016,08/09/2016,SP,Itatinga,3523503,19738,,,,,,0,500,500,1.38
3,1627,1.38,07/07/2016,10/10/2016,SP,Indiana,3520608,4941,,,,,,0,500,500,1.38
3,1627,1.38,25/07/2016,17/11/2016,RO,Cabixi,1100031,6355,,,,,,0,500,500,1.38
3,1627,1.38,22/08/2016,17/11/2016,RN,Taipu,2413904,12366,,,,,,0,500,500,1.38
3,1627,1.38,22/08/2016,02/01/2017,RN,Timbaúba dos Batistas,2414308,2418,,,,,,0,500,500,1.38
3,1627,1.38,15/07/2016,17/11/2016,RO,Alta Floresta D'Oeste,1100015,25578,,,,,,0,500,500,1.38
3,1627,1.38,12/07/2016,23/11/2016,SE,Simão Dias,2807105,40526,,,,,,0,500,500,1.38
3,1627,1.38,12/07/2016,10/01/2017,SE,Telha,2807303,3170,,,,,,0,500,500,1.38
3,1627,1.38,28/06/2016,07/10/2016,SP,Araçariguama,3502754,20114,,,,,,0,500,500,1.38
3,1627,1.38,12/07/2016,24/11/2016,AC,Feijó,1200302,32385,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,14/10/2016,AL,Campo Alegre,2701407,56430,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,07/10/2016,AL,Cajueiro,2701308,21355,,,,,,0,500,500,1.38
3,1627,1.38,23/08/2016,12/12/2016,PE,Betânia,2601805,12539,,,,,,0,500,500,1.38
3,1627,1.38,25/08/2016,13/09/2016,PE,Barra de Guabiraba,2601300,13953,,,,,,0,500,500,1.38
3,1627,1.38,11/07/2016,03/01/2017,ES,Barra de São Francisco,3200904,44599,,,,,,0,500,500,1.38
3,1627,1.38,01/08/2016,26/09/2016,ES,Ibitirama,3202553,9386,,,,,,0,500,500,1.38
3,1627,1.38,01/08/2016,19/11/2016,ES,Guaçuí,3202306,30685,,,,,,0,500,500,1.38
3,1627,1.38,16/08/2016,30/09/2016,BA,Laje,2918803,23904,,,,,,0,500,500,1.38
3,1627,1.38,09/08/2016,22/09/2016,CE,Ibicuitinga,2305332,12130,,,,,,0,500,500,1.38
3,1627,1.38,03/07/2016,05/10/2016,AL,Maribondo,2704807,13665,,,,,,0,500,500,1.38
3,1627,1.38,03/07/2016,24/11/2016,AL,Matriz de Camaragibe,2705101,25008,,,,,,0,500,500,1.38
3,1627,1.38,19/07/2016,07/10/2016,AL,Joaquim Gomes,2703809,24061,,,,,,0,500,500,1.38
3,1627,1.38,19/07/2016,24/11/2016,AL,Jundiá,2703908,4269,,,,,,0,500,500,1.38
3,1627,1.38,18/07/2016,24/11/2016,AL,Japaratinga,2703601,8350,,,,,,0,500,500,1.38
3,1627,1.38,03/07/2016,27/09/2016,AL,Olho d'Agua Grande,2705903,5178,,,,,,0,500,500,1.38
3,1627,1.38,03/07/2016,29/09/2016,AL,Piaçabuçu,2706802,18011,,,,,,0,500,500,1.38
3,1627,1.38,03/07/2016,29/09/2016,AL,Piranhas,2707107,24950,,,,,,0,500,500,1.38
3,1627,1.38,04/07/2016,04/10/2016,AL,São Brás,2708204,7034,,,,,,0,500,500,1.38
3,1627,1.38,16/08/2016,07/10/2016,PI,Dirceu Arcoverde,2203354,6862,,,,,,0,500,500,1.38
3,1627,1.38,16/08/2016,07/10/2016,PI,Dom Inocêncio,2203453,9387,,,,,,0,500,500,1.38
3,1627,1.38,17/08/2016,10/10/2016,PI,Guaribas,2204550,4478,,,,,,0,500,500,1.38
3,1627,1.38,17/08/2016,10/10/2016,PI,Fartura do Piauí,2203750,5199,,,,,,0,500,500,1.38
3,1627,1.38,17/08/2016,10/10/2016,PI,Flores do Piauí,2203800,4394,,,,,,0,500,500,1.38
3,1627,1.38,04/07/2016,10/10/2016,AL,São Miguel dos Campos,2708600,60539,,,,,,0,500,500,1.38
3,1627,1.38,11/07/2016,20/09/2016,BA,Presidente Tancredo Neves,2925758,27505,,,,,,0,500,500,1.38
3,1627,1.38,08/07/2016,16/09/2016,BA,Planaltino,2924900,9473,,,,,,0,500,500,1.38
3,1627,1.38,06/07/2016,13/09/2016,BA,Mutuípe,2922409,22833,,,,,,0,500,500,1.38
3,1627,1.38,03/08/2016,05/01/2017,PE,Trindade,2615607,29519,,,,,,0,500,500,1.38
3,1627,1.38,08/08/2016,30/09/2016,PI,Bocaina,2201804,4436,,,,,,0,500,500,1.38
3,1627,1.38,17/08/2016,29/09/2016,PI,Barra D'Alcântara,2201176,3887,,,,,,0,500,500,1.38
3,1627,1.38,05/08/2016,29/09/2016,PI,Aroazes,2200905,5763,,,,,,0,500,500,1.38
3,1627,1.38,29/06/2016,14/01/2017,SP,Ubarana,3555356,5910,,,,,,0,500,500,1.38
3,1627,1.38,29/06/2016,14/01/2017,SP,Vargem Grande do Sul,3556404,41807,,,,,,0,500,500,1.38
3,1627,1.38,16/08/2016,30/09/2016,PE,São João,2613206,22403,,,,,,0,500,500,1.38
3,1627,1.38,01/08/2016,17/09/2016,PE,São José da Coroa Grande,2613404,20335,,,,,,0,500,500,1.38
3,1627,1.38,02/08/2016,18/11/2016,SP,São Manuel,3550100,40367,,,,,,0,500,500,1.38
3,1627,1.38,12/08/2016,18/09/2016,PI,Patos do Piauí,2207777,6257,,,,,,0,500,500,1.38
3,1627,1.38,12/08/2016,18/09/2016,PI,Pau D'Arco do Piauí,2207793,3937,,,,,,0,500,500,1.38
3,1627,1.38,15/07/2016,16/09/2016,SP,Pinhalzinho,3538204,14423,,,,,,0,500,500,1.38
3,1627,1.38,10/08/2016,11/10/2016,PI,Murici dos Portelas,2206696,8903,,,,,,0,500,500,1.38
3,1627,1.38,10/08/2016,05/01/2017,PI,Nossa Senhora dos Remédios,2206803,8491,,,,,,0,500,500,1.38
3,1627,1.38,11/08/2016,27/09/2016,PI,Paquetá,2207553,3900,,,,,,0,500,500,1.38
3,1627,1.38,18/08/2016,27/09/2016,PI,Padre Marcos,2207207,6748,,,,,,0,500,500,1.38
3,1627,1.38,26/07/2016,22/09/2016,TO,Novo Jardim,1715259,2650,,,,,,0,500,500,1.38
3,1627,1.38,27/06/2016,10/10/2016,TO,Palmeirópolis,1715754,7645,,,,,,0,500,500,1.38
3,1627,1.38,29/06/2016,19/12/2016,TO,Dianópolis,1707009,21167,,,,,,0,500,500,1.38
3,1627,1.38,29/06/2016,19/09/2016,TO,Ipueiras,1709807,1881,,,,,,0,500,500,1.38
3,1627,1.38,29/06/2016,14/01/2017,TO,Esperantina,1707405,10506,,,,,,0,500,500,1.38
3,1627,1.38,28/07/2016,21/11/2016,GO,Nova Aurora,5214804,2181,,,,,,0,500,500,1.38
3,1627,1.38,12/08/2016,13/12/2016,PR,Faxinal,4107603,17160,,,,,,0,500,500,1.38
3,1627,1.38,29/07/2016,13/12/2016,PR,Doutor Camargo,4107306,6047,,,,,,0,500,500,1.38
3,1627,1.38,19/07/2016,24/11/2016,PR,Boa Esperança,4103008,4478,,,,,,0,500,500,1.38
3,1627,1.38,15/07/2016,04/01/2017,PR,Abatiá,4100103,7823,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,09/12/2016,PI,Tamboril do Piauí,2210953,2851,,,,,,0,500,500,1.38
3,1627,1.38,30/06/2016,23/09/2016,MG,Grão Mogol,3127800,15805,,,,,,0,500,500,1.38
3,1627,1.38,30/06/2016,22/09/2016,MG,Fronteira dos Vales,3127057,4754,,,,,,0,500,500,1.38
3,1627,1.38,28/06/2016,18/11/2016,MG,Corinto,3119104,24432,,,,,,0,500,500,1.38
3,1627,1.38,28/06/2016,02/12/2016,MG,Coromandel,3119302,28456,,,,,,0,500,500,1.38
3,1627,1.38,17/08/2016,21/09/2016,MG,Cedro do Abaeté,3115607,1218,,,,,,0,500,500,1.38
3,1627,1.38,28/06/2016,21/09/2016,MG,Diogo de Vasconcelos,3121704,3923,,,,,,0,500,500,1.38
3,1627,1.38,29/06/2016,22/09/2016,MG,Estiva,3124500,11371,,,,,,0,500,500,1.38
3,1627,1.38,27/07/2016,22/09/2016,MA,Dom Pedro,2103802,22881,,,,,,0,500,500,1.38
3,1627,1.38,28/07/2016,22/09/2016,MA,Gonçalves Dias,2104404,17579,,,,,,0,500,500,1.38
3,1627,1.38,28/07/2016,22/09/2016,MA,Governador Edison Lobão,2104552,17747,,,,,,0,500,500,1.38
3,1627,1.38,28/07/2016,22/09/2016,MA,Itaipava do Grajaú,2105351,15609,,,,,,0,500,500,1.38
3,1627,1.38,22/07/2016,21/09/2016,GO,Varjão,5221908,3827,,,,,,0,500,500,1.38
3,1627,1.38,28/07/2016,20/11/2016,GO,Ouro Verde de Goiás,5215405,4016,,,,,,0,500,500,1.38
3,1627,1.38,29/07/2016,20/09/2016,GO,Santa Tereza de Goiás,5219605,3814,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,06/10/2016,PA,Novo Repartimento,1505064,70835,,,,,,0,500,500,1.38
3,1627,1.38,22/08/2016,02/01/2017,RN,Paraú,2408706,3891,,,,,,0,500,500,1.38
3,1627,1.38,22/08/2016,16/11/2016,RN,Nova Cruz,2408300,37395,,,,,,0,500,500,1.38
3,1627,1.38,18/07/2016,06/10/2016,PA,Ponta de Pedras,1505700,29160,,,,,,0,500,500,1.38
3,1627,1.38,17/08/2016,14/11/2016,PA,São Domingos do Araguaia,1507151,24451,,,,,,0,500,500,1.38
3,1627,1.38,02/08/2016,10/11/2016,SC,Salete,4215307,7594,,,,,,0,500,500,1.38
3,1627,1.38,13/07/2016,06/10/2016,MG,Muriaé,3143906,107263,,,,,,0,500,500,1.38
3,1627,1.38,28/06/2016,23/11/2016,SE,Santa Rosa de Lima,2806503,3913,,,,,,0,500,500,1.38
3,1627,1.38,12/07/2016,27/12/2016,RJ,Cambuci,3300902,14836,,,,,,0,500,500,1.38
3,1627,1.38,28/06/2016,06/10/2016,SE,Pedra Mole,2805000,3199,,,,,,0,500,500,1.38
3,1627,1.38,12/08/2016,04/01/2017,RJ,Santo Antônio de Pádua,3304706,41178,,,,,,0,500,500,1.38
3,1627,1.38,06/07/2016,20/11/2016,RJ,Miguel Pereira,3302908,24842,,,,,,0,500,500,1.38
3,1627,1.38,07/07/2016,04/01/2017,RJ,Miracema,3303005,26665,,,,,,0,500,500,1.38
3,1627,1.38,08/08/2016,29/12/2016,RN,Florânia,2403806,9254,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,08/12/2016,PI,São José do Piauí,2210201,6610,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,08/12/2016,PI,São José do Divino,2210052,5246,,,,,,0,500,500,1.38
3,1627,1.38,28/07/2016,04/10/2016,MT,Gaúcha do Norte,5103858,7036,,,,,,0,500,500,1.38
3,1627,1.38,12/08/2016,04/10/2016,PA,Xinguara,1508407,42833,,,,,,0,500,500,1.38
3,1627,1.38,09/08/2016,05/10/2016,MS,Figueirão,5003900,3012,,,,,,0,500,500,1.38
3,1627,1.38,02/08/2016,04/10/2016,BA,Umburanas,2932457,19055,,,,,,0,500,500,1.38
3,1627,1.38,08/07/2016,05/10/2016,BA,Prado,2925501,29218,,,,,,0,500,500,1.38
3,1627,1.38,12/07/2016,29/09/2016,BA,Santa Brígida,2927606,15100,,,,,,0,500,500,1.38
3,1627,1.38,12/07/2016,29/09/2016,BA,Rio do Antônio,2926806,15628,,,,,,0,500,500,1.38
3,1627,1.38,01/08/2016,21/11/2016,BA,São Domingos,2928950,9877,,,,,,0,500,500,1.38
3,1627,1.38,06/07/2016,15/11/2016,MS,Nova Alvorada do Sul,5006002,19656,,,,,,0,500,500,1.38
3,1627,1.38,20/07/2016,18/11/2016,SP,Rubiácea,3544400,2983,,,,,,0,500,500,1.38
3,1627,1.38,08/07/2016,23/11/2016,MS,Sete Quedas,5007703,10832,,,,,,0,500,500,1.38
3,1627,1.38,04/08/2016,13/01/2017,RO,Presidente Médici,1100254,22557,,,,,,0,500,500,1.38
3,1627,1.38,28/06/2016,04/11/2016,RO,São Francisco do Guaporé,1101492,19002,,,,,,0,500,500,1.38
3,1627,1.38,28/06/2016,04/11/2016,RO,Seringueiras,1101500,12581,,,,,,0,500,500,1.38
3,1627,1.38,29/06/2016,12/01/2017,RR,Caracaraí,1400209,20261,,,,,,0,500,500,1.38
3,1627,1.38,28/06/2016,15/09/2016,RR,Iracema,1400282,10320,,,,,,0,500,500,1.38
3,1627,1.38,29/06/2016,07/01/2017,RS,Arroio dos Ratos,4301107,14197,,,,,,0,500,500,1.38
3,1627,1.38,20/07/2016,05/12/2016,PB,Prata,2512200,4109,,,,,,0,500,500,1.38
3,1627,1.38,05/08/2016,05/10/2016,MS,Caracol,5002803,5838,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,10/01/2017,MG,Tabuleiro,3167905,4021,,,,,,0,500,500,1.38
3,1627,1.38,23/08/2016,29/12/2016,PA,Bannach,1501253,3267,,,,,,0,500,500,1.38
3,1627,1.38,24/08/2016,10/01/2017,PA,Abel Figueiredo,1500131,7126,,,,,,0,500,500,1.38
3,1627,1.38,24/08/2016,19/09/2016,MT,São Félix do Araguaia,5107859,11125,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,26/12/2016,PR,Tamboara,4126702,4991,,,,,,0,500,500,1.38
3,1627,1.38,19/07/2016,27/09/2016,MG,Santa Cruz de Minas,3157336,8429,,,,,,0,500,500,1.38
3,1627,1.38,15/07/2016,22/11/2016,MG,Romaria,3156403,3657,,,,,,0,500,500,1.38
3,1627,1.38,14/07/2016,18/11/2016,MG,Resplendor,3154309,17675,,,,,,0,500,500,1.38
3,1627,1.38,06/07/2016,16/09/2016,MG,São Pedro da União,3163904,4979,,,,,,0,500,500,1.38
3,1627,1.38,19/07/2016,04/10/2016,MG,Santa Rita de Minas,3159357,7042,,,,,,0,500,500,1.38
3,1627,1.38,21/07/2016,24/11/2016,MG,Santo Antônio do Grama,3160108,4103,,,,,,0,500,500,1.38
3,1627,1.38,04/07/2016,16/12/2016,PR,Perobal,4118857,5995,,,,,,0,500,500,1.38
3,1627,1.38,04/07/2016,16/12/2016,PR,Pitanga,4119608,32419,,,,,,0,500,500,1.38
3,1627,1.38,07/07/2016,16/12/2016,PR,Santa Mariana,4123907,12432,,,,,,0,500,500,1.38
3,1627,1.38,07/07/2016,12/01/2017,PR,São Tomé,4126108,5657,,,,,,0,500,500,1.38
3,1627,1.38,13/07/2016,06/10/2016,SP,Martinópolis,3529203,25805,,,,,,0,500,500,1.38
3,1627,1.38,13/07/2016,17/11/2016,SP,Maracaí,3528809,13913,,,,,,0,500,500,1.38
3,1627,1.38,13/07/2016,07/10/2016,SP,Miracatu,3529906,20533,,,,,,0,500,500,1.38
3,1627,1.38,01/08/2016,20/11/2016,PR,Ipiranga,4110508,14978,,,,,,0,500,500,1.38
3,1627,1.38,01/08/2016,10/11/2016,RS,Harmonia,4309555,4595,,,,,,0,500,500,1.38
3,1627,1.38,25/07/2016,12/01/2017,RS,Charqueadas,4305355,38281,,,,,,0,500,500,1.38
3,1789,1.25,08/07/2016,19/12/2016,TO,Aurora do Tocantins,1702703,3682,69,22/03/2013,,,,0,0,450,1.25
3,1789,1.25,01/08/2016,04/01/2017,ES,Irupi,3202652,13096,183,01/12/2015,,,,0,0,450,1.25
3,1791,1.11,19/08/2016,28/09/2016,BA,Filadélfia,2910859,17583,,,,,,0,400,400,1.11
3,1791,1.11,14/07/2016,07/10/2016,AL,Cacimbinhas,2701209,10818,,,,,,0,400,400,1.11
3,1791,1.11,08/07/2016,15/09/2016,BA,Pedro Alexandre,2924207,18135,,,,,,0,400,400,1.11
3,1791,1.11,12/07/2016,24/11/2016,SP,Ipuã,3521309,15567,,,,,,0,400,400,1.11
3,1791,1.11,14/07/2016,07/10/2016,AL,Colônia Leopoldina,2702108,21636,,,,,,0,400,400,1.11
3,1791,1.11,14/07/2016,07/10/2016,AL,Coqueiro Seco,2702207,5870,,,,,,0,400,400,1.11
3,1791,1.11,14/07/2016,07/11/2016,RS,Novo Barreiro,4313490,4160,,,,,,0,400,400,1.11
3,1791,1.11,08/07/2016,26/09/2016,MG,Baependi,3104908,19186,,,,,,0,400,400,1.11
3,1791,1.11,29/07/2016,29/09/2016,MA,Turilândia,2112456,24907,,,,,,0,400,400,1.11
3,1791,1.11,28/07/2016,29/09/2016,MA,Tufilândia,2112274,5716,,,,,,0,400,400,1.11
3,1791,1.11,28/07/2016,29/09/2016,MA,Tuntum,2112308,40844,,,,,,0,400,400,1.11
3,1791,1.11,01/08/2016,26/09/2016,MA,Nova Olinda do Maranhão,2107357,20393,,,,,,0,400,400,1.11
3,1791,1.11,25/07/2016,28/09/2016,MA,São João do Soter,2111078,18095,,,,,,0,400,400,1.11
3,1791,1.11,01/08/2016,23/09/2016,MA,Nova Colinas,2107258,5243,,,,,,0,400,400,1.11
3,1791,1.11,29/07/2016,05/01/2017,MA,Milagres do Maranhão,2106672,8284,,,,,,0,400,400,1.11
3,1791,1.11,02/08/2016,09/12/2016,CE,Chorozinho,2303956,19192,,,,,,0,400,400,1.11
3,1791,1.11,17/08/2016,16/09/2016,CE,Alto Santo,2300705,16876,,,,,,0,400,400,1.11
3,1791,1.11,12/07/2016,20/11/2016,GO,Acreúna,5200134,21730,,,,,,0,400,400,1.11
3,1791,1.11,11/07/2016,21/09/2016,MA,Anajatuba,2100709,26880,,,,,,0,400,400,1.11
3,1791,1.11,22/07/2016,21/09/2016,MA,Apicum-Açu,2100832,17948,,,,,,0,400,400,1.11
3,1791,1.11,22/07/2016,21/09/2016,MA,Araguanã,2100873,15018,,,,,,0,400,400,1.11
3,1791,1.11,28/07/2016,22/09/2016,MA,Jenipapo dos Vieiras,2105476,16124,,,,,,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Loreto,2106102,11871,,,,,,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Luís Domingues,2106201,6788,,,,,,0,400,400,1.11
3,1791,1.11,28/07/2016,22/09/2016,MA,Governador Nunes Freire,2104677,25117,,,,,,0,400,400,1.11
3,1791,1.11,28/07/2016,22/09/2016,MA,Graça Aranha,2104701,6142,,,,,,0,400,400,1.11
3,1791,1.11,27/07/2016,22/09/2016,MA,Fortuna,2104206,15239,,,,,,0,400,400,1.11
3,1791,1.11,26/07/2016,21/09/2016,MA,Centro do Guilherme,2103158,13015,,,,,,0,400,400,1.11
3,1791,1.11,03/08/2016,21/09/2016,MA,Cachoeira Grande,2102374,8822,,,,,,0,400,400,1.11
3,1791,1.11,25/07/2016,21/09/2016,MA,Boa Vista do Gurupi,2101970,8996,,,,,,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Lago do Junco,2105807,10602,,,,,,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Junco do Maranhão,2105658,3431,,,,,,0,400,400,1.11
3,1791,1.11,29/07/2016,22/09/2016,MA,Maranhãozinho,2106375,15734,,,,,,0,400,400,1.11
3,1791,1.11,29/06/2016,14/11/2016,RN,Antônio Martins,2400901,7205,,,,,,0,400,400,1.11
3,1791,1.11,30/06/2016,29/12/2016,MG,São João Nepomuceno,3162906,26336,,,,,,0,400,400,1.11
3,1791,1.11,08/07/2016,19/09/2016,MG,Serra Azul de Minas,3166501,4363,,,,,,0,400,400,1.11
3,1791,1.11,14/07/2016,20/09/2016,MG,Silvianópolis,3167400,6283,,,,,,0,400,400,1.11
3,1791,1.11,08/07/2016,16/11/2016,PR,Terra Roxa,4127403,17517,,,,,,0,400,400,1.11
3,1791,1.11,29/06/2016,04/11/2016,RS,Amaral Ferrador,4300638,6778,,,,,,0,400,400,1.11
3,1791,1.11,07/07/2016,03/10/2016,MS,Rio Negro,5007307,4910,,,,,,0,400,400,1.11
3,1791,1.11,04/08/2016,05/10/2016,BA,Souto Soares,2930808,17332,,,,,,0,400,400,1.11
3,1832,0.83,05/08/2016,04/10/2016,BA,Tremedal,2931806,18187,,,,,,0,300,300,0.83
3,1832,0.83,07/07/2016,14/11/2016,RN,Bento Fernandes,2401602,5458,,,,,,0,300,300,0.83
3,1832,0.83,28/06/2016,23/11/2016,SE,Maruim,2804003,17151,,,,,,0,300,300,0.83
3,1835,0.69,01/08/2016,22/09/2016,CE,Carnaubal,2303402,17463,2305001/2013,31/05/2013,,,,0,0,250,0.69
3,1835,0.69,08/07/2016,05/10/2016,BA,Potiraguá,2925402,8969,56,01/12/2015,,,,0,0,250,0.69
3,1837,0.56,07/07/2016,04/01/2017,PE,Araçoiaba,2601052,19816,,,,,,0,200,200,0.56
3,1838,0.55,16/08/2016,19/09/2016,BA,Belo Campo,2903508,18383,,,,,,0,200,200,0.55
3,1838,0.55,04/08/2016,04/01/2017,ES,Divino de São Lourenço,3201803,4649,,,,,,0,200,200,0.55
3,1838,0.55,30/06/2016,15/09/2016,MG,Bom Jesus da Penha,3107604,4150,,,,,,0,200,200,0.55
3,1838,0.55,25/07/2016,13/09/2016,RS,Riozinho,4315750,4571,,,,,,0,200,200,0.55
3,1838,0.55,15/07/2016,07/10/2016,AL,Girau do Ponciano,2702900,40519,,,,,,0,200,200,0.55
3,1838,0.55,08/08/2016,23/11/2016,RN,Currais Novos,2403103,44887,,,,,,0,200,200,0.55
3,1838,0.55,12/08/2016,23/11/2016,RJ,Saquarema,3305505,82359,,,,,,0,200,200,0.55
3,1838,0.55,12/07/2016,19/12/2016,TO,Buriti do Tocantins,1703800,10837,,,,,,0,200,200,0.55
3,1838,0.55,26/07/2016,04/11/2016,RS,Campo Bom,4303905,64171,,,,,,0,200,200,0.55
3,1838,0.55,24/08/2016,22/09/2016,PA,Acará,1500206,54064,,,,,,0,200,200,0.55
3,1848,0,24/08/2016,26/09/2016,PA,Altamira,1500602,108382,,,,,,0,0,0,0
3,1848,0,22/08/2016,29/09/2016,PA,Barcarena,1501303,115779,,,,,,0,0,0,0
3,1848,0,23/08/2016,28/09/2016,PA,Aveiro,1501006,15953,,,,,,0,0,0,0
3,1848,0,17/08/2016,29/09/2016,PA,Brejo Grande do Araguaia,1501758,7232,,,,,,0,0,0,0
3,1848,0,14/07/2016,06/09/2016,PA,bidos,1505106,50459,,,,,,0,0,0,0
3,1848,0,24/08/2016,22/09/2016,MT,Torixoréu,5108204,3713,,,,,,0,0,0,0
3,1848,0,07/07/2016,06/09/2016,PA,Inhangapi,1503408,11053,,,,,,0,0,0,0
3,1848,0,20/07/2016,29/09/2016,MG,Virgínia,3171709,8867,,,,,,0,0,0,0
3,1848,0,18/07/2016,28/09/2016,MG,Varjão de Minas,3170750,6762,,,,,,0,0,0,0
3,1848,0,02/08/2016,04/10/2016,MS,Antônio João,5000906,8679,,,,,,0,0,0,0
3,1848,0,03/08/2016,04/10/2016,MS,Bonito,5002209,21047,,,,,,0,0,0,0
3,1848,0,03/08/2016,04/10/2016,MS,Batayporã,5002001,11208,,,,,,0,0,0,0
3,1848,0,09/08/2016,05/10/2016,MS,Dourados,5003702,212870,,,,,,0,0,0,0
3,1848,0,14/07/2016,16/11/2016,PR,Tamarana,4126678,13730,,,,,,0,0,0,0
3,1848,0,14/07/2016,18/11/2016,MG,Porteirinha,3152204,38720,,,,,,0,0,0,0
3,1848,0,13/07/2016,18/11/2016,MG,Pimenta,3150505,8655,,,,,,0,0,0,0
3,1848,0,13/07/2016,18/11/2016,MG,Pintópolis,3150570,7540,,,,,,0,0,0,0
3,1848,0,15/07/2016,02/12/2016,MG,Rio Preto,3155900,5517,,,,,,0,0,0,0
3,1848,0,15/07/2016,18/11/2016,MG,Rio Espera,3155207,5929,,,,,,0,0,0,0
3,1848,0,19/07/2016,18/11/2016,MG,Santa Rita de Ibitipoca,3159407,3595,,,,,,0,0,0,0
3,1848,0,15/07/2016,22/09/2016,MG,Ubaporanga,3170057,12558,,,,,,0,0,0,0
3,1848,0,08/07/2016,16/09/2016,MG,São Vicente de Minas,3165305,7552,,,,,,0,0,0,0
